Code,Year,TFP
KAZ,1995,0.54582345
KAZ,1996,0.5498773
KAZ,1997,0.5603343
KAZ,1998,0.56612384
KAZ,1999,0.5794516
KAZ,2000,0.62327135
KAZ,2001,0.66914576
KAZ,2002,0.7239331
KAZ,2003,0.76521754
KAZ,2004,0.8052993
KAZ,2005,0.84687954
KAZ,2006,0.8984814
KAZ,2007,0.9323489
KAZ,2008,0.9216214
KAZ,2009,0.908394
KAZ,2010,0.93905777
KAZ,2011,0.9850998
KAZ,2012,0.97885966
KAZ,2013,0.99041575
KAZ,2014,1.0027235
KAZ,2015,0.99356353
KAZ,2016,0.97975874
KAZ,2017,1.016208
KAZ,2018,1.022031
KAZ,2019,1.0320791
KAZ,2020,1.0028973
KAZ,2021,1
KAZ,2022,0.9960225
KAZ,2023,0.9962975
KEN,1954,0.97627026
KEN,1955,0.9912868
KEN,1956,1.009758
KEN,1957,1.0306214
KEN,1958,1.0196483
KEN,1959,0.9549002
KEN,1960,1.0146891
KEN,1961,0.9636222
KEN,1962,1.0159019
KEN,1963,1.03846
KEN,1964,1.0728848
KEN,1965,1.0912589
KEN,1966,1.1776782
KEN,1967,1.1949841
KEN,1968,1.1464101
KEN,1969,1.1690941
KEN,1970,1.0703061
KEN,1971,1.0716226
KEN,1972,1.0689269
KEN,1973,1.065185
KEN,1974,1.0649213
KEN,1975,1.024211
KEN,1976,1.0173537
KEN,1977,1.0525224
KEN,1978,1.077798
KEN,1979,1.0594662
KEN,1980,1.0678775
KEN,1981,1.0594783
KEN,1982,1.0657424
KEN,1983,1.0412133
KEN,1984,1.0246949
KEN,1985,1.0318425
KEN,1986,1.0714303
KEN,1987,1.0913336
KEN,1988,1.1147267
KEN,1989,1.1172528
KEN,1990,1.1242734
KEN,1991,1.1022098
KEN,1992,1.0600816
KEN,1993,1.0242796
KEN,1994,0.99956965
KEN,1995,0.9848142
KEN,1996,0.9772846
KEN,1997,0.9379654
KEN,1998,0.9257296
KEN,1999,0.90632397
KEN,2000,0.87508434
KEN,2001,0.8827375
KEN,2002,0.8611306
KEN,2003,0.86359507
KEN,2004,0.872792
KEN,2005,0.88040096
KEN,2006,0.88457465
KEN,2007,0.89672714
KEN,2008,0.8542652
KEN,2009,0.8814722
KEN,2010,0.91959506
KEN,2011,0.9322157
KEN,2012,0.9370113
KEN,2013,0.9356711
KEN,2014,0.93509686
KEN,2015,0.9494589
KEN,2016,0.95346946
KEN,2017,0.95540637
KEN,2018,0.98315907
KEN,2019,1.0137472
KEN,2020,0.99905604
KEN,2021,1
KEN,2022,0.9828611
KEN,2023,0.99281895
KWT,1974,10.050322
KWT,1975,7.489849
KWT,1976,6.580527
KWT,1977,5.04148
KWT,1978,4.647988
KWT,1979,4.7584033
KWT,1980,3.445192
KWT,1981,2.5418017
KWT,1982,2.026488
KWT,1983,1.9552227
KWT,1984,1.8701118
KWT,1985,1.6647717
KWT,1986,1.7261106
KWT,1987,1.7937
KWT,1988,1.5867926
KWT,1989,1.9665204
KWT,1990,1.5311991
KWT,1991,0.92372066
KWT,1992,1.5947613
KWT,1993,2.066695
KWT,1994,2.2039537
KWT,1995,2.173072
KWT,1996,2.145564
KWT,1997,2.1279783
KWT,1998,2.0935974
KWT,1999,2.0334249
KWT,2000,2.1392832
KWT,2001,2.1170769
KWT,2002,2.0908668
KWT,2003,2.3208132
KWT,2004,2.4090183
KWT,2005,2.4640462
KWT,2006,2.3619947
KWT,2007,2.2232335
KWT,2008,2.0339384
KWT,2009,1.7597824
KWT,2010,1.5858463
KWT,2011,1.6231178
KWT,2012,1.6270804
KWT,2013,1.5757431
KWT,2014,1.4731692
KWT,2015,1.3513526
KWT,2016,1.2359539
KWT,2017,1.0805514
KWT,2018,1.0290691
KWT,2019,1.0080311
KWT,2020,0.98410416
KWT,2021,1
KWT,2022,0.98398364
KWT,2023,0.9008725
KGZ,1995,0.7533022
KGZ,1996,0.7982554
KGZ,1997,0.86816084
KGZ,1998,0.88258946
KGZ,1999,0.89250284
KGZ,2000,0.93463844
KGZ,2001,0.9818518
KGZ,2002,0.96573883
KGZ,2003,1.0113407
KGZ,2004,1.0602934
KGZ,2005,1.0313412
KGZ,2006,1.0237595
KGZ,2007,1.0666671
KGZ,2008,1.1190153
KGZ,2009,1.1148103
KGZ,2010,1.0677035
KGZ,2011,1.0798068
KGZ,2012,1.0291805
KGZ,2013,1.1097038
KGZ,2014,1.0932863
KGZ,2015,1.0929568
KGZ,2018,1.1123329
KGZ,2019,1.1006035
KGZ,2020,1.0308182
KGZ,2021,1
KGZ,2022,1.004324
KGZ,2023,1.0105466
LAO,1980,1.0355942
LAO,1981,1.167941
LAO,1982,1.214678
LAO,1983,1.2162395
LAO,1984,1.2687554
LAO,1985,1.2886504
LAO,1986,1.313064
LAO,1987,1.2202525
LAO,1988,1.1094053
LAO,1989,1.1422747
LAO,1990,1.1253775
LAO,1991,1.1115872
LAO,1992,1.102634
LAO,1993,1.095384
LAO,1994,1.1003324
LAO,1995,1.1132218
LAO,1996,1.118043
LAO,1997,1.1259179
LAO,1998,1.1033552
LAO,1999,1.1146795
LAO,2000,1.1392959
LAO,2001,1.1627773
LAO,2002,1.1781353
LAO,2003,1.1848782
LAO,2004,1.1782168
LAO,2005,1.1486497
LAO,2006,1.0408763
LAO,2007,1.1308037
LAO,2008,1.1060089
LAO,2009,1.1167444
LAO,2010,1.1461537
LAO,2011,1.1621454
LAO,2012,1.1586324
LAO,2013,1.1658463
LAO,2014,1.1658608
LAO,2015,1.1665841
LAO,2016,1.166014
LAO,2017,1.1542119
LAO,2018,1.1272839
LAO,2019,1.0870757
LAO,2020,1.0404662
LAO,2021,1
LAO,2022,0.9842225
LAO,2023,0.9878251
LVA,1994,0.50287825
LVA,1995,0.5130916
LVA,1996,0.52314335
LVA,1997,0.5559048
LVA,1998,0.58383113
LVA,1999,0.59821814
LVA,2000,0.63271415
LVA,2001,0.6506108
LVA,2002,0.6874969
LVA,2003,0.723389
LVA,2004,0.7632106
LVA,2005,0.8017202
LVA,2006,0.8451776
LVA,2007,0.881231
LVA,2008,0.84557194
LVA,2009,0.7917665
LVA,2010,0.79988766
LVA,2011,0.81092405
LVA,2012,0.8598199
LVA,2013,0.8605536
LVA,2014,0.8771103
LVA,2015,0.90933126
LVA,2016,0.9292016
LVA,2017,0.9562063
LVA,2018,0.9694241
LVA,2019,0.95473236
LVA,2020,0.95015854
LVA,2021,1
LVA,2022,0.9964615
LVA,2023,1.0015422
LSO,1970,0.8678381
LSO,1971,0.76030576
LSO,1972,0.86906964
LSO,1973,1.0387709
LSO,1974,1.0629978
LSO,1975,0.930968
LSO,1976,0.9991108
LSO,1977,1.0577999
LSO,1978,1.1647562
LSO,1979,0.9407038
LSO,1980,0.8467812
LSO,1981,0.7963868
LSO,1982,0.7698583
LSO,1983,0.67371875
LSO,1984,0.6510028
LSO,1985,0.6645826
LSO,1986,0.64896077
LSO,1987,0.6808271
LSO,1988,0.74250406
LSO,1989,0.79081327
LSO,1990,0.8354803
LSO,1991,0.85764134
LSO,1992,0.88357145
LSO,1993,0.91017604
LSO,1994,0.9320314
LSO,1995,0.9620282
LSO,1996,1.0432752
LSO,1997,1.0628641
LSO,1998,0.95901316
LSO,1999,0.946616
LSO,2000,0.95941186
LSO,2001,0.9682483
LSO,2002,0.9431336
LSO,2003,0.95516527
LSO,2004,0.9501834
LSO,2005,0.9489003
LSO,2006,0.98200744
LSO,2007,1.1155342
LSO,2008,1.1609098
LSO,2009,1.1428014
LSO,2010,1.1961027
LSO,2011,1.2169797
LSO,2012,1.2530048
LSO,2013,1.2296774
LSO,2014,1.2035903
LSO,2015,1.1867148
LSO,2016,1.1172389
LSO,2017,1.1220367
LSO,2018,1.0743387
LSO,2019,1.0578921
LSO,2020,0.9900823
LSO,2021,1
LSO,2022,0.9917165
LSO,2023,0.9983128
LTU,1994,0.5476032
LTU,1995,0.5692226
LTU,1996,0.5880528
LTU,1997,0.6200122
LTU,1998,0.6419034
LTU,1999,0.64012355
LTU,2000,0.6408723
LTU,2001,0.68288594
LTU,2002,0.7053522
LTU,2003,0.75620466
LTU,2004,0.76677364
LTU,2005,0.79783016
LTU,2006,0.83439094
LTU,2007,0.8766912
LTU,2008,0.87471634
LTU,2009,0.7893807
LTU,2010,0.80323267
LTU,2011,0.8450762
LTU,2012,0.866789
LTU,2013,0.8891191
LTU,2014,0.8993292
LTU,2015,0.895633
LTU,2016,0.8864
LTU,2017,0.9250271
LTU,2018,0.941888
LTU,2019,0.9618438
LTU,2020,0.9768981
LTU,2021,1
LTU,2022,0.972163
LTU,2023,0.9394699
LUX,1954,0.9444496
LUX,1955,0.9490326
LUX,1956,0.9561221
LUX,1957,0.9677997
LUX,1958,0.94983655
LUX,1959,0.91229063
LUX,1960,0.92482793
LUX,1961,0.92067444
LUX,1962,0.8903942
LUX,1963,0.8797671
LUX,1964,0.9127121
LUX,1965,0.8905033
LUX,1966,0.8733302
LUX,1967,0.8758604
LUX,1968,0.9103888
LUX,1969,0.9809263
LUX,1970,0.9645472
LUX,1971,0.9399665
LUX,1972,0.9498263
LUX,1973,0.97660947
LUX,1974,0.9716224
LUX,1975,0.87146544
LUX,1976,0.88427335
LUX,1977,0.88180697
LUX,1978,0.8959474
LUX,1979,0.90167135
LUX,1980,0.8871456
LUX,1981,0.87329805
LUX,1982,0.87723166
LUX,1983,0.89117855
LUX,1984,0.93487066
LUX,1985,0.9444775
LUX,1986,1.0027133
LUX,1987,0.9979646
LUX,1988,1.0283967
LUX,1989,1.0779393
LUX,1990,1.0849962
LUX,1991,1.1248736
LUX,1992,1.1191454
LUX,1993,1.1235518
LUX,1994,1.1336358
LUX,1995,1.1075697
LUX,1996,1.0955408
LUX,1997,1.1064581
LUX,1998,1.1257832
LUX,1999,1.1505898
LUX,2000,1.1644775
LUX,2001,1.13797
LUX,2002,1.1339393
LUX,2003,1.126486
LUX,2004,1.1301479
LUX,2005,1.1239872
LUX,2006,1.1432552
LUX,2007,1.1713191
LUX,2008,1.1063819
LUX,2009,1.0626886
LUX,2010,1.0687613
LUX,2011,1.0420558
LUX,2012,1.0211569
LUX,2013,1.0220785
LUX,2014,1.0068545
LUX,2015,1.0246216
LUX,2016,1.0420299
LUX,2017,1.0202205
LUX,2018,1.0028263
LUX,2019,0.99582165
LUX,2020,0.98805124
LUX,2021,1
LUX,2022,0.9827288
LUX,2023,0.94688016
MAC,1980,2.0929058
MAC,1981,2.1226833
MAC,1982,2.1079907
MAC,1983,2.163439
MAC,1984,2.1954608
MAC,1985,2.074196
MAC,1986,2.0623417
MAC,1987,2.1895437
MAC,1988,2.1876168
MAC,1989,2.1357994
MAC,1990,2.1717882
MAC,1991,2.0630457
MAC,1992,2.1366878
MAC,1993,2.0548644
MAC,1994,1.9810987
MAC,1995,1.9062378
MAC,1996,1.7897556
MAC,1997,1.720425
MAC,1998,1.6001811
MAC,1999,1.5272495
MAC,2000,1.6048551
MAC,2001,1.6144664
MAC,2002,1.7471805
MAC,2003,1.9015987
MAC,2004,2.2437286
MAC,2005,2.1772614
MAC,2006,2.1388328
MAC,2007,2.1106932
MAC,2008,1.9714342
MAC,2009,1.9389772
MAC,2010,2.3503108
MAC,2011,2.7251637
MAC,2012,2.8022976
MAC,2013,2.9084632
MAC,2014,2.5969403
MAC,2015,1.8933661
MAC,2016,1.8037688
MAC,2017,1.9130164
MAC,2018,1.9495722
MAC,2019,1.8538828
MAC,2020,0.8304951
MAC,2021,1
MAC,2022,0.7977445
MAC,2023,1.36595
MYS,1959,1.3475151
MYS,1960,1.407056
MYS,1961,1.4524997
MYS,1962,1.4609076
MYS,1963,1.4839442
MYS,1964,1.482885
MYS,1965,1.5088853
MYS,1966,1.5344702
MYS,1967,1.5133309
MYS,1968,1.545321
MYS,1969,1.5569444
MYS,1970,1.5618844
MYS,1971,1.7410198
MYS,1972,1.7257051
MYS,1973,1.7397083
MYS,1974,1.6881433
MYS,1975,1.5630331
MYS,1976,1.5845602
MYS,1977,1.5720297
MYS,1978,1.5414202
MYS,1979,1.5290233
MYS,1980,1.4678048
MYS,1981,1.3815881
MYS,1982,1.3060894
MYS,1983,1.2560756
MYS,1984,1.2314318
MYS,1985,1.1387744
MYS,1986,1.1004723
MYS,1987,1.1137544
MYS,1988,1.1467031
MYS,1989,1.1576306
MYS,1990,1.1499382
MYS,1991,1.1417919
MYS,1992,1.1302553
MYS,1993,1.1202015
MYS,1994,1.1053685
MYS,1995,1.0813593
MYS,1996,1.0729213
MYS,1997,1.0454828
MYS,1998,0.94829315
MYS,1999,0.98584753
MYS,2000,1.0226605
MYS,2001,0.99351245
MYS,2002,1.0005485
MYS,2003,1.015088
MYS,2004,1.0436004
MYS,2005,1.0493604
MYS,2006,1.060135
MYS,2007,1.0768285
MYS,2008,1.0928235
MYS,2009,1.0361366
MYS,2010,1.0468106
MYS,2011,1.029506
MYS,2012,1.0363666
MYS,2013,1.0222856
MYS,2014,1.0258569
MYS,2015,1.0267708
MYS,2016,1.0303012
MYS,2017,1.0404325
MYS,2018,1.0495441
MYS,2019,1.0546637
MYS,2020,1.0111475
MYS,2021,1
MYS,2022,1.0365921
MYS,2023,1.0395358
MLT,1965,0.46232346
MLT,1966,0.4913936
MLT,1967,0.5081387
MLT,1968,0.534491
MLT,1969,0.5411531
MLT,1970,0.59324896
MLT,1971,0.58831173
MLT,1972,0.5997575
MLT,1973,0.59906393
MLT,1974,0.63142604
MLT,1975,0.72295064
MLT,1976,0.8014733
MLT,1977,0.85236925
MLT,1978,0.90216017
MLT,1979,0.9462307
MLT,1980,0.9700379
MLT,1981,0.9606328
MLT,1982,0.9577397
MLT,1983,0.891352
MLT,1984,0.8459745
MLT,1985,0.81862664
MLT,1986,0.81677073
MLT,1987,0.785083
MLT,1988,0.80285007
MLT,1989,0.82927024
MLT,1990,0.845086
MLT,1991,0.8576748
MLT,1992,0.8689356
MLT,1993,0.872436
MLT,1994,0.87826335
MLT,1995,0.87562615
MLT,1996,0.8648458
MLT,1997,0.8714611
MLT,1998,0.875298
MLT,1999,0.8789208
MLT,2000,0.9023064
MLT,2001,0.88155293
MLT,2002,0.89276147
MLT,2003,0.90006363
MLT,2004,0.8991996
MLT,2005,0.89347184
MLT,2006,0.8816599
MLT,2007,0.8838706
MLT,2008,0.88855374
MLT,2009,0.85871756
MLT,2010,0.89155
MLT,2011,0.8830384
MLT,2012,0.8886142
MLT,2013,0.91130173
MLT,2014,0.9500343
MLT,2015,0.98001736
MLT,2016,0.94631386
MLT,2017,1.0159755
MLT,2018,1.0122193
MLT,2019,0.9747156
MLT,2020,0.9367806
MLT,2021,1
MLT,2022,0.9837552
MLT,2023,1.0104609
MRT,1977,1.2379369
MRT,1978,1.1343131
MRT,1979,1.2294421
MRT,1980,1.2208238
MRT,1981,1.2392218
MRT,1982,1.1159651
MRT,1983,1.107296
MRT,1984,1.0381901
MRT,1985,1.0366648
MRT,1986,1.0760566
MRT,1987,1.0737606
MRT,1988,1.0655141
MRT,1989,1.086384
MRT,1990,1.064284
MRT,1991,1.0723745
MRT,1992,1.0614736
MRT,1993,1.1080697
MRT,1994,1.1215676
MRT,1995,1.0558238
MRT,1996,1.1478629
MRT,1997,1.0855699
MRT,1998,1.0878681
MRT,1999,1.0961852
MRT,2000,1.0118519
MRT,2001,0.9744438
MRT,2002,0.9540248
MRT,2003,0.9742348
MRT,2004,0.96992743
MRT,2005,1.0049064
MRT,2006,1.1392542
MRT,2007,1.0620512
MRT,2008,1.0230178
MRT,2009,1.0009226
MRT,2010,0.97941476
MRT,2011,0.9785197
MRT,2012,0.9780595
MRT,2013,0.9787899
MRT,2014,0.987724
MRT,2015,1.0144793
MRT,2016,1.0066462
MRT,2017,1.0419607
MRT,2018,1.0500709
MRT,2019,1.0222543
MRT,2020,1.0253175
MRT,2021,1
MRT,2022,1.0206401
MRT,2023,1.0564524
MUS,1954,0.9795847
MUS,1955,0.9849514
MUS,1956,0.9722636
MUS,1957,0.9838991
MUS,1958,0.95044714
MUS,1959,0.93776494
MUS,1960,0.83104646
MUS,1961,0.8807996
MUS,1962,0.8755744
MUS,1963,0.9270007
MUS,1964,0.9095624
MUS,1965,0.87197834
MUS,1966,0.831795
MUS,1967,0.87316906
MUS,1968,0.74376875
MUS,1969,0.75934494
MUS,1970,0.76033413
MUS,1971,0.7544735
MUS,1972,0.77664363
MUS,1973,0.8167885
MUS,1974,0.85255384
MUS,1975,0.82118434
MUS,1976,0.9431652
MUS,1977,0.9465507
MUS,1978,0.9244648
MUS,1979,0.9082481
MUS,1980,0.7903329
MUS,1981,0.81456524
MUS,1982,0.84522635
MUS,1983,0.8269405
MUS,1984,0.8542966
MUS,1985,0.8753418
MUS,1986,0.8984136
MUS,1987,0.9319791
MUS,1988,0.898397
MUS,1989,0.87951744
MUS,1990,0.8661542
MUS,1991,0.8642523
MUS,1992,0.8824124
MUS,1993,0.8845458
MUS,1994,0.877174
MUS,1995,0.8600393
MUS,1996,0.87726784
MUS,1997,0.892517
MUS,1998,0.9114303
MUS,1999,0.89457315
MUS,2000,0.93761367
MUS,2001,0.94147754
MUS,2002,0.93401694
MUS,2003,0.9561728
MUS,2004,0.9636737
MUS,2005,0.94887555
MUS,2006,0.9497312
MUS,2007,0.9838182
MUS,2008,0.9907579
MUS,2009,0.98529375
MUS,2010,0.9928781
MUS,2011,0.98791826
MUS,2012,1.0131403
MUS,2013,1.0324466
MUS,2014,1.0524828
MUS,2015,1.0674531
MUS,2016,1.0827028
MUS,2017,1.0925124
MUS,2018,1.1178056
MUS,2019,1.0943449
MUS,2020,0.98187864
MUS,2021,1
MUS,2022,1.002389
MUS,2023,1.0275644
MEX,1954,1.4442475
MEX,1955,1.4890453
MEX,1956,1.5133514
MEX,1957,1.5413795
MEX,1958,1.5361797
MEX,1959,1.5019474
MEX,1960,1.5617738
MEX,1961,1.5265772
MEX,1962,1.514532
MEX,1963,1.573999
MEX,1964,1.6811115
MEX,1965,1.6607481
MEX,1966,1.6521616
MEX,1967,1.6410505
MEX,1968,1.6733806
MEX,1969,1.6449659
MEX,1970,1.6619692
MEX,1971,1.6322293
MEX,1972,1.6629356
MEX,1973,1.6838223
MEX,1974,1.667665
MEX,1975,1.6377773
MEX,1976,1.6078887
MEX,1977,1.5804163
MEX,1978,1.612138
MEX,1979,1.6333997
MEX,1980,1.6348104
MEX,1981,1.651148
MEX,1982,1.5561873
MEX,1983,1.4598634
MEX,1984,1.4580939
MEX,1985,1.4349426
MEX,1986,1.3394908
MEX,1987,1.3231186
MEX,1988,1.2960659
MEX,1989,1.2908691
MEX,1990,1.2751346
MEX,1991,1.27392
MEX,1992,1.2563089
MEX,1993,1.2528905
MEX,1994,1.2636675
MEX,1995,1.1894189
MEX,1996,1.2243935
MEX,1997,1.267617
MEX,1998,1.2853523
MEX,1999,1.2517887
MEX,2000,1.2631203
MEX,2001,1.2262658
MEX,2002,1.2041079
MEX,2003,1.1859965
MEX,2004,1.185019
MEX,2005,1.179516
MEX,2006,1.1962311
MEX,2007,1.1871539
MEX,2008,1.1597785
MEX,2009,1.0677662
MEX,2010,1.0938541
MEX,2011,1.0973867
MEX,2012,1.0989242
MEX,2013,1.0820383
MEX,2014,1.0873195
MEX,2015,1.0834529
MEX,2016,1.0712782
MEX,2017,1.0655593
MEX,2018,1.0583836
MEX,2019,1.0322597
MEX,2020,0.97714704
MEX,2021,1
MEX,2022,0.9949881
MEX,2023,1.0007427
MDA,1994,0.44853133
MDA,1995,0.44497016
MDA,1996,0.41990158
MDA,1997,0.42897856
MDA,1998,0.39825454
MDA,1999,0.40840742
MDA,2000,0.41631514
MDA,2001,0.44737715
MDA,2002,0.48386365
MDA,2003,0.5506859
MDA,2004,0.5987756
MDA,2005,0.63911265
MDA,2006,0.68272555
MDA,2007,0.701047
MDA,2008,0.7435182
MDA,2009,0.706711
MDA,2010,0.74158704
MDA,2011,0.771259
MDA,2012,0.779396
MDA,2013,0.86608934
MDA,2014,0.88209474
MDA,2015,0.88480926
MDA,2016,0.9366864
MDA,2017,0.9740231
MDA,2018,0.99982965
MDA,2019,1.003491
MDA,2020,0.9341564
MDA,2021,1
MDA,2022,0.93538475
MDA,2023,0.98188287
MNG,1980,0.7267648
MNG,1981,0.73953813
MNG,1982,0.75154036
MNG,1983,0.7522602
MNG,1984,0.7528088
MNG,1985,0.75550574
MNG,1986,0.7829728
MNG,1987,0.76937747
MNG,1988,0.7672343
MNG,1989,0.7522901
MNG,1990,0.73634183
MNG,1991,0.6455793
MNG,1992,0.57160425
MNG,1993,0.5358608
MNG,1994,0.53848803
MNG,1995,0.5702796
MNG,1996,0.57260925
MNG,1997,0.5822728
MNG,1998,0.57994723
MNG,1999,0.58088595
MNG,2000,0.5703987
MNG,2001,0.578689
MNG,2002,0.5912212
MNG,2003,0.61257374
MNG,2004,0.6515175
MNG,2005,0.6772361
MNG,2006,0.6957982
MNG,2007,0.7295626
MNG,2008,0.76174414
MNG,2009,0.7250779
MNG,2010,0.71321833
MNG,2011,0.7768959
MNG,2012,0.8127672
MNG,2013,0.8548326
MNG,2014,0.9041251
MNG,2015,0.9073061
MNG,2016,0.9273118
MNG,2017,0.95840585
MNG,2018,0.9940286
MNG,2019,1.0145614
MNG,2020,0.9978449
MNG,2021,1
MNG,2022,0.989511
MNG,2023,1.0190414
MAR,1954,0.62799203
MAR,1955,0.57539773
MAR,1956,0.5812707
MAR,1957,0.5597753
MAR,1958,0.6170544
MAR,1959,0.623344
MAR,1960,0.6302917
MAR,1961,0.8073123
MAR,1962,0.83935225
MAR,1963,0.9505803
MAR,1964,0.98759264
MAR,1965,0.9584766
MAR,1966,0.9075692
MAR,1967,0.92436945
MAR,1968,0.95881844
MAR,1969,1.025245
MAR,1970,1.0358732
MAR,1971,1.0397447
MAR,1972,1.0402981
MAR,1973,1.0395542
MAR,1974,1.0669949
MAR,1975,1.0519688
MAR,1976,1.0567609
MAR,1977,1.0183374
MAR,1978,1.0008062
MAR,1979,1.0040791
MAR,1980,1.0038079
MAR,1981,0.9409345
MAR,1982,0.9875243
MAR,1983,0.94641113
MAR,1984,0.9496823
MAR,1985,0.9641131
MAR,1986,1.010154
MAR,1987,0.95142525
MAR,1988,0.99944454
MAR,1989,0.97977465
MAR,1990,0.9728437
MAR,1991,0.99700695
MAR,1992,0.9244408
MAR,1993,0.88480556
MAR,1994,0.9350807
MAR,1995,0.84599876
MAR,1996,0.9112068
MAR,1997,0.857604
MAR,1998,0.8789086
MAR,1999,0.84154683
MAR,2000,0.82430345
MAR,2001,0.86601335
MAR,2002,0.8654836
MAR,2003,0.8739956
MAR,2004,0.877057
MAR,2005,0.86753434
MAR,2006,0.90334946
MAR,2007,0.8826501
MAR,2008,0.8988574
MAR,2009,0.94922864
MAR,2010,0.95978063
MAR,2011,0.9922889
MAR,2012,0.9909452
MAR,2013,1.0124594
MAR,2014,1.0328773
MAR,2015,1.0502603
MAR,2016,1.0263668
MAR,2017,1.042885
MAR,2018,1.0337645
MAR,2019,1.0341841
MAR,2020,0.9683177
MAR,2021,1
MAR,2022,0.99772376
MAR,2023,1.0070364
MOZ,1987,0.8142719
MOZ,1988,0.84648263
MOZ,1989,0.88269585
MOZ,1990,0.85320026
MOZ,1991,0.8435494
MOZ,1992,0.73960435
MOZ,1993,0.7695825
MOZ,1994,0.7679112
MOZ,1995,0.73232347
MOZ,1996,0.7734509
MOZ,1997,0.82258695
MOZ,1998,0.86536646
MOZ,1999,0.8919923
MOZ,2000,0.84490055
MOZ,2001,0.91427714
MOZ,2002,0.95288616
MOZ,2003,0.9765205
MOZ,2004,1.0139533
MOZ,2005,1.0301176
MOZ,2006,1.0802704
MOZ,2007,1.1081146
MOZ,2008,1.1127276
MOZ,2009,1.1288838
MOZ,2010,1.1434911
MOZ,2011,1.1501808
MOZ,2012,1.1132648
MOZ,2013,1.0715743
MOZ,2014,1.0580494
MOZ,2015,1.0706822
MOZ,2016,1.0516146
MOZ,2017,1.074869
MOZ,2018,1.0500197
MOZ,2019,1.0434103
MOZ,2020,1.0222286
MOZ,2021,1
MOZ,2022,0.962467
MOZ,2023,0.9879859
NAM,1964,1.4001645
NAM,1965,1.3765943
NAM,1966,1.3702991
NAM,1967,1.3127435
NAM,1968,1.282934
NAM,1969,1.2937042
NAM,1970,1.3388205
NAM,1971,1.3450079
NAM,1972,1.3108124
NAM,1973,1.3051636
NAM,1974,1.3509607
NAM,1975,1.3403298
NAM,1976,1.3109295
NAM,1977,1.2643075
NAM,1978,1.2548088
NAM,1979,1.2625147
NAM,1980,1.3085885
NAM,1981,1.2739986
NAM,1982,1.2412697
NAM,1983,1.1873798
NAM,1984,1.1439953
NAM,1985,1.1110159
NAM,1986,1.129853
NAM,1987,1.1303309
NAM,1988,1.0966818
NAM,1989,1.0708821
NAM,1990,1.0467038
NAM,1991,1.1094435
NAM,1992,1.1635542
NAM,1993,1.1140395
NAM,1994,1.0937946
NAM,1995,1.128316
NAM,1996,1.1595049
NAM,1997,1.2149842
NAM,1998,1.2150679
NAM,1999,1.2267472
NAM,2000,1.249885
NAM,2001,1.2264932
NAM,2002,1.2448772
NAM,2003,1.2658811
NAM,2004,1.3818206
NAM,2005,1.3541571
NAM,2006,1.372233
NAM,2007,1.3725742
NAM,2008,1.3289886
NAM,2009,1.2518257
NAM,2010,1.2506986
NAM,2011,1.2665854
NAM,2012,1.2591234
NAM,2013,1.2171
NAM,2014,1.0831585
NAM,2015,1.1011075
NAM,2016,1.0944532
NAM,2017,1.0697769
NAM,2018,1.0656283
NAM,2019,1.0471599
NAM,2020,0.9991208
NAM,2021,1
NAM,2022,1.0046778
NAM,2023,0.9911937
NLD,1954,0.53071475
NLD,1955,0.54680794
NLD,1956,0.5501783
NLD,1957,0.5499172
NLD,1958,0.5387294
NLD,1959,0.5492812
NLD,1960,0.58476645
NLD,1961,0.5885362
NLD,1962,0.59988403
NLD,1963,0.605089
NLD,1964,0.63827145
NLD,1965,0.6521406
NLD,1966,0.64861315
NLD,1967,0.6699748
NLD,1968,0.69713044
NLD,1969,0.72667277
NLD,1970,0.7558389
NLD,1971,0.77508515
NLD,1972,0.78309435
NLD,1973,0.81721926
NLD,1974,0.85248256
NLD,1975,0.86076516
NLD,1976,0.89147884
NLD,1977,0.9017907
NLD,1978,0.9109448
NLD,1979,0.91047204
NLD,1980,0.9147387
NLD,1981,0.9013549
NLD,1982,0.8963095
NLD,1983,0.9158917
NLD,1984,0.92944294
NLD,1985,0.93431497
NLD,1986,0.9368153
NLD,1987,0.9362853
NLD,1988,0.9421974
NLD,1989,0.952736
NLD,1990,0.9595645
NLD,1991,0.9600501
NLD,1992,0.9508017
NLD,1993,0.9528057
NLD,1994,0.96193147
NLD,1995,0.96021837
NLD,1996,0.95842874
NLD,1997,0.96941245
NLD,1998,0.98219514
NLD,1999,0.9930631
NLD,2000,1.0108231
NLD,2001,1.0105941
NLD,2002,1.0047654
NLD,2003,1.0023718
NLD,2004,1.0100998
NLD,2005,1.0213836
NLD,2006,1.0325449
NLD,2007,1.0360395
NLD,2008,1.0342622
NLD,2009,0.9957888
NLD,2010,1.0054303
NLD,2011,1.0086426
NLD,2012,0.9966137
NLD,2013,0.99400735
NLD,2014,1.0003294
NLD,2015,1.0006274
NLD,2016,1.0020374
NLD,2017,1.006629
NLD,2018,1.0039308
NLD,2019,0.99967355
NLD,2020,0.97685885
NLD,2021,1
NLD,2022,1.015068
NLD,2023,0.9967243
NZL,1954,0.8663467
NZL,1955,0.869747
NZL,1956,0.8592553
NZL,1957,0.88292205
NZL,1958,0.87334484
NZL,1959,0.87469244
NZL,1960,0.991704
NZL,1961,1.0146266
NZL,1962,0.9982231
NZL,1963,1.035877
NZL,1964,1.0440093
NZL,1965,1.0591652
NZL,1966,1.0632434
