Code,spell_group,start,stop,event,AGEDEP,GE,IND,TO,CREDIT,Year
AGO,LM,0,1,0,92.30377474,-1.5316839,4.679179848,90.38603847,22.27492802,2004
AGO,LM,1,2,0,92.07169966,-1.5412074,3.895781992,95.34145929,22.27492802,2005
AGO,LM,2,3,0,91.89664781,-1.4924701,3.661849599,84.62460412,22.27492802,2006
AGO,LM,3,4,0,91.7757132,-1.4130187,3.442696492,97.2256307,22.27492802,2007
AGO,LM,4,5,0,91.74374437,-1.3238188,3.532351396,108.6804087,22.27492802,2008
AGO,LM,5,6,0,91.78354687,-1.0974384,4.975453095,102.2631833,22.27492802,2009
AGO,LM,6,7,1,91.82838662,-0.9515013,4.487228855,90.99406314,22.27492802,2010
AGO,UM,0,1,0,91.85690272,-1.0097747,4.178085058,89.03694434,22.27492802,2011
AGO,UM,1,2,0,91.899377,-1.0191994,4.361918025,81.93947855,22.27492802,2012
AGO,UM,2,3,0,91.94970355,-1.0286328,4.779643734,77.34980137,22.27492802,2013
AGO,UM,3,4,0,92.05056189,-0.9400114,4.726180924,69.58014245,22.27492802,2014
AGO,UM,4,5,0,92.1805019,-0.9378237,5.240515596,54.97938088,22.27492802,2015
AGO,LM,0,1,0,92.18800411,-0.9493847,5.782788995,47.01556614,18.3180075,2016
AGO,LM,1,2,0,92.07155429,-0.9681157,5.728969445,45.66434235,14.63025796,2017
AGO,LM,2,3,0,91.90276941,-0.9784602,5.340746295,58.91648008,13.1109176,2018
AGO,LM,3,4,0,91.64703963,-0.9116965,5.411448772,60.71482433,13.39560287,2019
AGO,LM,4,5,0,91.3698275,-1.0163604,6.097457182,54.34422868,11.37655908,2020
AGO,LM,5,6,0,91.03639831,-0.9347008,6.19373756,61.52621367,8.844301746,2021
AGO,LM,6,7,0,90.58951186,-0.8325718,6.716478137,55.25477327,7.025061944,2022
AGO,LM,7,8,0,90.05522528,-0.8287026,7.400666244,53.03348363,7.645733744,2023
AGO,LM,8,9,0,89.40608064,-0.7851909,6.576162598,50.84223056,7.168926409,2024
AGO,LM,9,10,0,89.40608064,-0.7851909,6.79262097,50.84223056,6.580882966,2025
AGO,LM,10,11,0,89.40608064,-0.7851909,6.79262097,50.84223056,6.580882966,2026
ALB,LM,0,1,0,58.59772903,-1.1093724,4.711459153,61.60926104,37.3109373,2000
ALB,LM,1,2,0,57.8351706,-0.8832389,4.339241272,64.24744626,37.3109373,2001
ALB,LM,2,3,0,56.73670221,-0.6571054,4.307757976,65.99146503,37.3109373,2002
ALB,LM,3,4,0,55.61399781,-0.6637265,4.343207119,64.8232151,37.3109373,2003
ALB,LM,4,5,0,54.52112291,-0.4499559,4.474331529,65.03793832,37.3109373,2004
ALB,LM,5,6,0,53.44354077,-0.6979427,4.794124735,69.11629266,37.3109373,2005
ALB,LM,6,7,0,52.41323532,-0.6153929,5.309709539,72.20190895,37.3109373,2006
ALB,LM,7,8,0,51.4388392,-0.5171955,5.731781571,79.91190089,37.3109373,2007
ALB,LM,8,9,1,50.47596292,-0.4824716,5.422752704,75.24854728,37.3109373,2008
ALB,UM,0,1,0,49.46272901,-0.2900014,5.656708948,73.32135756,37.3109373,2009
ALB,UM,1,2,0,48.40341392,-0.2964483,5.960640217,75.53253297,38.56672221,2010
ALB,LM,0,1,1,47.39391652,-0.2490677,6.192222426,80.69899853,40.89041911,2011
ALB,UM,0,1,0,46.63056142,-0.3393566,5.37937813,76.96835832,41.04892897,2012
ALB,UM,1,2,0,46.22948913,-0.3564184,5.747654228,75.75061856,39.72199576,2013
ALB,UM,2,3,0,46.09907972,0.0801175,5.907101717,75.02120231,39.06036961,2014
ALB,UM,3,4,0,46.0636825,0.1835585,6.27591543,71.27944766,36.88088022,2015
ALB,UM,4,5,0,46.04186419,0.1974461,6.303405541,74.01445045,36.20986353,2016
ALB,UM,5,6,0,46.17477818,0.256049,6.516401133,76.78738179,34.13246524,2017
ALB,UM,6,7,0,46.50893245,0.2684643,6.708115065,75.69407837,32.50735868,2018
ALB,UM,7,8,0,47.04237531,0.0266494,6.967485863,75.38212893,33.72559551,2019
ALB,UM,8,9,0,47.68647127,0.0187103,7.069412463,59.52069944,37.71933343,2020
ALB,UM,9,10,0,48.44160172,0.1116368,6.918296958,75.59040409,36.43416869,2021
ALB,UM,10,11,0,49.25104634,0.1929668,7.504616345,84.69804359,33.79123815,2022
ALB,UM,11,12,0,50.02392582,0.293429,7.203061146,82.3524934,32.46656721,2023
ALB,UM,12,13,0,50.97429383,0.3123437,6.505973638,79.45463608,34.12608986,2024
ALB,UM,13,14,0,50.97429383,0.3123437,6.034119771,79.45463608,34.12608986,2025
ALB,UM,14,15,0,50.97429383,0.3123437,6.034119771,79.45463608,34.12608986,2026
ARG,UM,0,1,0,60.8399424,0.0107824,16.49427194,22.62244478,23.89473362,2000
ARG,UM,1,2,0,60.44208877,-0.10723675,16.09322588,21.85225545,20.83357465,2001
ARG,UM,2,3,0,60.01001815,-0.2252559,20.34777391,41.75272436,15.3318584,2002
ARG,UM,3,4,0,59.51577206,-0.1358752,22.48675059,40.64474803,10.76270592,2003
ARG,UM,4,5,0,58.99088086,-0.023834,18.93701362,40.69264611,9.682518196,2004
ARG,UM,5,6,0,58.48853172,0.013348,18.34041594,40.55127097,10.65349292,2005
ARG,UM,6,7,0,58.00035267,0.0518902,17.87779386,40.43347987,11.91026166,2006
ARG,UM,7,8,0,57.50504346,0.0008549,17.04741545,40.94517062,13.09854135,2007
ARG,UM,8,9,0,57.07418767,-0.0710406,16.5383661,40.40267338,12.31394671,2008
ARG,UM,9,10,0,56.73568577,-0.0584799,15.58377727,34.05712691,12.41620754,2009
ARG,UM,10,11,0,56.45214211,0.0072363,15.84486081,34.97101326,12.69010625,2010
ARG,UM,11,12,0,56.27395376,0.0717304,15.85069839,35.206155,14.00871512,2011
ARG,UM,12,13,0,56.1467748,0.0013935,15.21680091,30.52654237,15.21281502,2012
ARG,UM,13,14,1,56.04870447,-0.0162575,15.01105426,29.333929,15.72909201,2013
ARG,UM,0,1,0,56.05228915,0.1187015,14.18158545,22.48622609,14.41423304,2015
ARG,UM,1,2,1,56.04617213,0.3427634,13.48802597,26.09388785,13.66763343,2016
ARG,UM,0,1,0,55.85292541,0.257748,14.0601434,30.76253595,15.21806329,2018
ARG,UM,1,2,0,55.5931802,0.2629574,13.54083907,32.63061505,14.47762924,2019
ARG,UM,2,3,0,55.02079689,0.148927,14.59052951,30.20369881,15.74648977,2020
ARG,UM,3,4,0,54.21952444,0.1125651,15.55841698,33.07868957,13.26442898,2021
ARG,UM,4,5,0,53.33854639,0.1085858,16.41656862,31.58017926,12.88910093,2022
ARG,UM,5,6,0,52.42433668,0.0614731,16.52555002,26.67695125,15.35708234,2023
ARG,UM,6,7,0,51.560957,0.1837479,15.18504581,27.92976085,15.11767784,2024
ARG,UM,7,8,0,51.560957,0.1837479,13.58365705,27.92976085,17.59829274,2025
ARG,UM,8,9,0,51.560957,0.1837479,13.58365705,27.92976085,17.59829274,2026
ARM,LM,0,1,0,51.07035314,-0.2957267,9.424758532,73.98450184,24.85492197,2002
ARM,LM,1,2,0,50.0136226,-0.3023479,9.424758532,80.0513676,24.85492197,2003
ARM,LM,2,3,0,48.99193064,-0.1956257,9.424758532,73.07063399,24.85492197,2004
ARM,LM,3,4,0,47.81930747,-0.2233106,9.424758532,70.13973858,24.85492197,2005
ARM,LM,4,5,0,46.48622315,-0.239965,9.424758532,61.03013798,24.85492197,2006
ARM,LM,5,6,0,45.13055402,-0.3655469,9.424758532,56.97504709,24.85492197,2007
ARM,LM,6,7,0,44.02614313,-0.2999247,9.424758532,54.54232796,24.85492197,2008
ARM,LM,7,8,0,43.29412919,-0.0404606,9.424758532,57.27423574,24.85492197,2009
ARM,LM,8,9,0,42.91722367,-0.1432718,9.424758532,64.64297597,28.4451646,2010
ARM,LM,9,10,0,42.85889529,-0.0113661,9.424758532,69.43557366,35.36788787,2011
ARM,LM,10,11,0,43.10666536,0.0313392,9.424758532,75.96167596,40.0600551,2012
ARM,LM,11,12,0,43.59557353,0.0697532,9.68257532,77.55504816,42.38024049,2013
ARM,LM,12,13,0,44.22034733,-0.1326294,9.666405536,75.77886696,48.91717311,2014
ARM,LM,13,14,0,45.007483,-0.1424065,9.206171059,71.68207434,45.63078261,2015
ARM,LM,14,15,1,45.91308902,-0.1056077,10.28464998,76.07796746,48.87564437,2016
ARM,UM,0,1,0,46.81888313,-0.010591,10.63112611,87.20237654,51.54258581,2017
ARM,UM,1,2,0,47.41273032,-0.1730616,11.27191844,92.47310702,55.50200273,2018
ARM,UM,2,3,0,47.81075434,-0.2531827,11.71149186,97.84700487,60.15523792,2019
ARM,UM,3,4,0,48.17548707,-0.3375702,12.3449098,70.12135714,72.19291409,2020
ARM,UM,4,5,0,48.47599514,-0.3553578,11.03159056,79.24890576,61.67381255,2021
ARM,UM,5,6,0,48.76019808,-0.3306901,11.43219296,103.8786292,52.55384268,2022
ARM,UM,6,7,0,48.71296536,-0.163441,10.23922397,123.4187501,55.40496026,2023
ARM,UM,7,8,0,49.11988084,-0.3640294,10.15771623,150.0647266,64.37994332,2024
ARM,UM,8,9,0,49.11988084,-0.3640294,10.99196769,150.0647266,70.53967725,2025
ARM,UM,9,10,0,49.11988084,-0.3640294,10.99196769,150.0647266,70.53967725,2026
ATG,UM,0,1,0,54.12723233,0.7532431,1.599450818,141.5461611,53.77134965,2000
ATG,UM,1,2,1,53.4690419,0.7533687,1.703804657,141.5461611,56.90766628,2001
ATG,UM,0,1,0,51.54197879,0.7406422,1.865719744,141.5461611,58.26905273,2003
ATG,UM,1,2,1,50.46543189,0.5101852,1.811561516,141.5461611,54.42291661,2004
ATG,UM,0,1,0,45.54996455,0.592072,2.013836948,141.5461611,65.79204509,2009
ATG,UM,1,2,0,44.73527965,0.7531799,2.094399151,141.5461611,69.96728036,2010
ATG,UM,2,3,1,43.87707486,0.7518252,2.181899783,141.5461611,67.71585243,2011
AZE,LM,0,1,0,49.80645837,-1.1894435,8.636395438,107.5519485,32.86885403,2003
AZE,LM,1,2,0,48.02960129,-1.0690396,8.283510351,121.5071159,32.86885403,2004
AZE,LM,2,3,0,46.41505227,-0.9041952,6.48752246,115.8418846,32.86885403,2005
AZE,LM,3,4,0,44.87031157,-0.8634636,5.772903308,105.2623998,32.86885403,2006
AZE,LM,4,5,0,43.3860991,-0.8094255,4.98404471,96.64180815,32.86885403,2007
AZE,LM,5,6,1,41.86351904,-0.8223916,4.705609759,89.24289686,32.86885403,2008
AZE,UM,0,1,0,40.38579548,-0.7260011,5.525890763,74.74404168,32.86885403,2009
AZE,UM,1,2,0,39.27431123,-0.8597442,4.808194984,74.98598846,32.86885403,2010
AZE,UM,2,3,0,38.70789751,-0.7958644,3.988326101,80.50804501,32.86885403,2011
AZE,UM,3,4,0,38.81041962,-0.8083243,4.23610388,78.26306954,32.86885403,2012
AZE,UM,4,5,0,39.54931003,-0.6064243,4.215736826,74.67584476,32.86885403,2013
AZE,UM,5,6,0,40.44582305,-0.4254637,4.707010697,69.4832252,32.86885403,2014
AZE,UM,6,7,0,41.33856307,-0.3537252,4.990805443,72.60150791,32.86885403,2015
AZE,UM,7,8,0,42.26944994,-0.1263081,4.930062292,90.07731873,32.86885403,2016
AZE,UM,8,9,0,42.96977434,-0.1355348,4.699464584,90.40231568,22.09960381,2017
AZE,UM,9,10,0,43.12455003,-0.1558709,4.620186785,91.67257654,20.76648582,2018
AZE,UM,10,11,0,43.21400029,-0.0555998,5.003528857,85.81814541,23.00186901,2019
AZE,UM,11,12,0,43.41714935,-0.0570333,6.101565073,72.01786765,26.0320151,2020
AZE,UM,12,13,0,43.4555528,-0.0569923,6.419092907,76.28686569,22.92504408,2021
AZE,UM,13,14,0,43.52168401,-0.0543532,5.283389825,86.98227325,18.29846879,2022
AZE,UM,14,15,0,43.58530627,0.0656316,5.133746561,83.53588612,23.12779805,2023
AZE,UM,15,16,0,43.61089091,0.1661183,5.547871474,82.68986916,26.35563943,2024
AZE,UM,16,17,0,43.61089091,0.1661183,5.979751189,82.68986916,24.86059283,2025
AZE,UM,17,18,0,43.61089091,0.1661183,5.979751189,82.68986916,24.86059283,2026
BEN,LM,0,1,0,84.8779371,-0.3133743,9.86572844,63.68133231,17.61070254,2019
BEN,LM,1,2,0,84.13882337,-0.1887935,9.687913103,44.83323338,15.53712076,2020
BEN,LM,2,3,0,83.30426403,-0.2018892,9.479767827,48.05486083,15.58607928,2021
BEN,LM,3,4,0,82.42570821,-0.2149135,9.823575476,44.38159289,17.10004107,2022
BEN,LM,4,5,0,81.56778145,-0.216368,10.06208682,44.66313082,18.60833054,2023
BEN,LM,5,6,0,80.7358613,-0.1854211,10.17434496,40.63980224,18.98016117,2024
BEN,LM,6,7,0,80.7358613,-0.1854211,10.15256122,40.63980224,19.7665001,2025
BEN,LM,7,8,0,80.7358613,-0.1854211,10.15256122,40.63980224,19.7665001,2026
BGD,LM,0,1,0,57.63639998,-0.6851605,16.61270766,44.5140802,43.73612387,2014
BGD,LM,1,2,0,56.45765399,-0.6547007,16.78867356,42.08599631,44.40697181,2015
BGD,LM,2,3,0,55.37187683,-0.5337691,20.3479481,31.33415013,37.79864267,2016
BGD,LM,3,4,0,54.64363954,-0.573203,20.07506151,29.99973067,40.44895614,2017
BGD,LM,4,5,0,54.32737517,-0.6193938,20.80229593,32.51463172,40.02473659,2018
BGD,LM,5,6,0,54.17518793,-0.5970582,21.20794388,31.57805449,39.03447094,2019
BGD,LM,6,7,0,54.06798937,-0.7213698,20.59833159,26.27144738,39.16105924,2020
BGD,LM,7,8,0,53.96059214,-0.5638994,21.23567299,27.7240047,39.08201633,2021
BGD,LM,8,9,0,53.62221377,-0.62345,21.76481936,33.77996727,38.95556843,2022
BGD,LM,9,10,0,53.09581931,-0.5574534,22.34201887,30.98297141,37.64138023,2023
BGD,LM,10,11,0,52.64237806,-0.6189746,21.89296036,26.7780758,35.81117158,2024
BGD,LM,11,12,0,52.64237806,-0.6189746,22.44139908,26.7780758,34.50434379,2025
BGD,LM,12,13,0,52.64237806,-0.6189746,22.44139908,26.7780758,34.50434379,2026
BHR,UM,0,1,1,47.06213412,0.4698725,13.24673495,135.8091353,40.51178965,2000
BIH,LM,0,1,0,44.60514885,-1.4050976,9.296022749,85.35774313,47.77516379,2000
BIH,LM,1,2,0,43.98294434,-1.3762202,9.406457855,86.03573401,47.77516379,2001
BIH,LM,2,3,0,43.53144067,-1.3473428,9.313524222,78.72747836,47.77516379,2002
BIH,LM,3,4,0,43.31115798,-1.3536094,9.299792518,80.56945726,47.77516379,2003
BIH,LM,4,5,0,43.40693135,-0.7838016,9.117743449,81.81268618,47.77516379,2004
BIH,LM,5,6,0,43.57492088,-0.7211271,9.942766707,84.35546282,47.77516379,2005
BIH,LM,6,7,0,43.5084351,-0.6810722,10.01778722,79.82994778,47.77516379,2006
BIH,LM,7,8,1,43.45977761,-0.7722494,10.81107321,83.55185889,60.22376308,2007
BIH,UM,0,1,0,43.6036605,-0.6884491,11.0122791,86.16287984,65.61371848,2008
BIH,UM,1,2,0,43.89354425,-0.6804742,10.47754043,73.74749423,64.06832059,2009
BIH,UM,2,3,0,44.27895575,-0.7085987,10.88480804,80.96821596,61.84531112,2010
BIH,UM,3,4,0,44.64575157,-0.7322155,10.91601273,87.83634771,60.54884345,2011
BIH,UM,4,5,0,44.91814943,-0.5915425,10.54511041,88.14510886,61.71592716,2012
BIH,UM,5,6,0,45.13631533,-0.5381602,10.93711638,87.93123803,60.8344455,2013
BIH,UM,6,7,0,45.47391076,-0.2379292,10.94019508,90.55227804,60.21667067,2014
BIH,UM,7,8,0,46.0547617,-0.4626996,11.11779216,88.29199259,57.96827388,2015
BIH,UM,8,9,0,46.81550553,-0.4139216,11.81382636,88.244034,57.17117811,2016
BIH,UM,9,10,0,47.71352378,-0.4707049,12.56398249,96.64588036,57.52365356,2017
BIH,UM,10,11,0,48.79812709,-0.6666,12.7319507,98.43206942,56.65951147,2018
BIH,UM,11,12,0,49.99195239,-0.7937191,12.48001384,94.51612515,57.16910265,2019
BIH,UM,12,13,0,51.07123773,-0.7051218,12.66183705,82.5216468,57.65856181,2020
BIH,UM,13,14,0,51.88255515,-0.8403621,13.98630046,96.73911444,53.28938025,2021
BIH,UM,14,15,0,52.62459079,-0.7459726,14.37138303,110.2052844,48.09929174,2022
BIH,UM,15,16,0,53.52102153,-0.6453703,13.27653281,99.6330318,47.34475188,2023
BIH,UM,16,17,0,54.48324279,-0.6353163,12.69832054,95.15629571,48.0664491,2024
BIH,UM,17,18,0,54.48324279,-0.6353163,12.02799242,95.15629571,48.0664491,2025
BIH,UM,18,19,0,54.48324279,-0.6353163,12.02799242,95.15629571,48.0664491,2026
BLR,LM,0,1,0,47.36111411,-1.3091068,27.04350873,141.609166,24.8038771,2000
BLR,LM,1,2,0,46.41012687,-1.3614174499999998,26.5995854,137.0449305,24.8038771,2001
BLR,LM,2,3,0,45.55159145,-1.4137281,25.96840651,131.0020583,24.8038771,2002
BLR,LM,3,4,0,44.76783208,-1.4203492,26.65350282,134.1418523,24.8038771,2003
BLR,LM,4,5,0,44.0220568,-1.2599731,28.55028225,142.1365104,24.8038771,2004
BLR,LM,5,6,0,43.33712345,-1.2876715,25.3421468,118.8843517,24.8038771,2005
BLR,LM,6,7,1,42.77255951,-0.9909852,24.99981077,124.2951039,24.8038771,2006
BLR,UM,0,1,0,42.21465043,-0.9883947,24.90693694,128.153878,24.8038771,2007
BLR,UM,1,2,0,41.48495569,-1.0478556,26.18436746,129.5994785,28.63419287,2008
BLR,UM,2,3,0,40.8605572,-1.0481149,22.45711032,108.6356448,35.9356304,2009
BLR,UM,3,4,0,40.43681878,-1.0551971,22.51049771,115.917973,42.81137331,2010
BLR,UM,4,5,0,40.34676839,-1.0673804,26.42142264,157.9742551,37.95861837,2011
BLR,UM,5,6,0,40.86312257,-1.0741204,24.78109232,153.0852693,21.77755644,2012
BLR,UM,6,7,0,41.69028244,-1.0027888,21.99565074,119.8159652,22.92620252,2013
BLR,UM,7,8,0,42.71756407,-0.4791856,21.08754522,110.6514244,23.63266211,2014
BLR,UM,8,9,0,43.84910453,-0.3341197,20.64429899,115.9148262,27.88282009,2015
BLR,UM,9,10,0,44.94476202,-0.3286362,20.15218696,125.2093229,25.71702914,2016
BLR,UM,10,11,0,46.00965897,-0.201457,21.6291152,133.3677547,26.2361144,2017
BLR,UM,11,12,0,46.88669827,-0.229958,21.2579004,139.3937363,27.61409406,2018
BLR,UM,12,13,0,47.80955364,-0.2387162,21.63990615,130.8504061,28.7688813,2019
BLR,UM,13,14,0,48.76653985,-0.6167824,21.48679409,118.9341761,32.50829684,2020
BLR,UM,14,15,0,49.57261453,-0.6825409,22.75838285,136.0141679,29.1729869,2021
BLR,UM,15,16,0,50.30053361,-0.5969261,23.99409521,120.0242076,29.1729869,2022
BLR,UM,16,17,0,50.91436866,-0.5964061,22.159252,131.5846749,29.1729869,2023
BLR,UM,17,18,0,51.43207201,-0.7015463,20.87681216,131.9179291,29.1729869,2024
BLR,UM,18,19,0,51.43207201,-0.7015463,20.50611507,131.9179291,29.1729869,2025
BLR,UM,19,20,0,51.43207201,-0.7015463,20.50611507,131.9179291,29.1729869,2026
BLZ,LM,0,1,0,78.14529851,-0.2793718,10.38529507,96.60184471,29.86056789,2000
BLZ,LM,1,2,1,76.86906737,-0.2792462,8.913329832,93.16240505,32.89250418,2001
BLZ,UM,0,1,0,75.67109489,-0.2791206,8.451015488,93.07945847,35.53804306,2002
BLZ,UM,1,2,0,74.4784432,-0.2919728,7.954595355,94.36312289,38.62891762,2003
BLZ,UM,2,3,0,73.2803541,-0.392167,7.93612993,86.38535368,40.16988263,2004
BLZ,UM,3,4,0,72.10614395,-0.4764967,7.903830731,92.99712663,40.10650083,2005
BLZ,UM,4,5,0,70.92152683,-0.469515,7.806921141,98.88107432,42.22438901,2006
BLZ,UM,5,6,0,69.70718204,-0.5193893,7.615641618,95.95555115,45.55002188,2007
BLZ,LM,0,1,0,68.47489151,-0.5237277,7.417411083,105.4618743,49.40662648,2008
BLZ,LM,1,2,0,67.19525501,-0.5186637,7.772103617,89.58088439,52.87537639,2009
BLZ,LM,2,3,0,65.36626424,-0.2767142,7.300385754,94.85815915,49.83459338,2010
BLZ,LM,3,4,1,63.16521514,-0.2683306,6.968042889,106.9149602,47.62180512,2011
BLZ,UM,0,1,0,61.18667759,-0.268194,7.44862965,111.1666524,46.47995486,2012
BLZ,UM,1,2,0,59.36548069,-0.2680415,7.368893968,108.6726141,44.87032809,2013
BLZ,UM,2,3,0,57.65303356,-0.4369717,7.056427003,107.1125175,44.69447119,2014
BLZ,UM,3,4,0,56.03797463,-0.3941298,6.962299379,104.0709588,45.89121401,2015
BLZ,UM,4,5,0,54.39928199,-0.41265,6.816374022,96.49983583,44.73528906,2016
BLZ,UM,5,6,0,52.9365964,-0.4124914,6.645340807,97.70725718,44.37636602,2017
BLZ,UM,6,7,0,51.89718678,-0.3950567,6.214874433,100.9892144,45.33084975,2018
BLZ,UM,7,8,0,51.03875107,-0.3772395,6.214356419,102.4418569,45.96264817,2019
BLZ,LM,0,1,1,50.10562379,-0.3797712,6.706593211,81.64314331,55.07824264,2020
BLZ,UM,0,1,0,49.06398109,-0.3782688,6.565996443,98.98243694,47.61783898,2021
BLZ,UM,1,2,0,47.75234524,-0.1413049,6.690179828,107.8402501,42.48679054,2022
BLZ,UM,2,3,0,46.70044784,-0.0642292,6.490611461,106.4005059,42.03925825,2023
BLZ,UM,3,4,0,46.20356998,-0.129095,6.59392256,108.9724465,41.27758607,2024
BLZ,UM,4,5,0,46.20356998,-0.129095,6.59392256,108.9724465,43.10591195,2025
BLZ,UM,5,6,0,46.20356998,-0.129095,6.59392256,108.9724465,43.10591195,2026
BOL,LM,0,1,0,76.33366491,-0.4884996,13.24110584,45.59777502,58.72180269,2000
BOL,LM,1,2,0,75.68273551,-0.4891339,13.34477192,45.22782243,53.55660003,2001
BOL,LM,2,3,0,74.83791796,-0.4897682,13.03542179,49.35026037,51.00167685,2002
BOL,LM,3,4,0,73.82658365,-0.5017882,12.78444761,51.96783644,47.88051986,2003
BOL,LM,4,5,0,72.72825539,-0.5545755,12.50745462,57.46426609,42.65070129,2004
BOL,LM,5,6,0,71.58077688,-0.4652255,11.62694489,67.64194136,39.7951589,2005
BOL,LM,6,7,0,70.43183202,-0.4843923,11.33160286,74.53784843,35.17788766,2006
BOL,LM,7,8,0,69.3299621,-0.4495042,11.41491615,76.06191145,34.34642796,2007
BOL,LM,8,9,0,68.28748995,-0.4878087,11.16847386,82.8670209,31.49483437,2008
BOL,LM,9,10,0,67.29855659,-0.3618237,11.61672571,68.62707391,34.02142978,2009
BOL,LM,10,11,0,66.35793519,-0.3055989,11.27002247,75.51162625,36.02902219,2010
BOL,LM,11,12,0,65.44326682,-0.2672438,10.33846377,82.48039542,36.75350592,2011
BOL,LM,12,13,0,64.55764224,-0.2476484,10.21420878,84.94876117,38.96580384,2012
BOL,LM,13,14,0,63.66731188,-0.1627207,9.927811227,81.23090753,40.93109503,2013
BOL,LM,14,15,0,62.72712137,-0.3868723,9.738327963,85.26446956,43.7497193,2014
BOL,LM,15,16,0,61.8121002,-0.4320931,10.19119085,67.93284519,51.44887246,2015
BOL,LM,16,17,0,60.97437114,-0.3327318,10.98422154,56.4010345,57.40864577,2016
BOL,LM,17,18,0,60.19138095,-0.313079,11.56848906,45.57611237,47.87330074,2017
BOL,LM,18,19,0,59.43995528,-0.364265,11.18229585,46.92619534,52.11611245,2018
BOL,LM,19,20,0,58.71375803,-0.4578656,11.23860282,45.82097327,54.88626549,2019
BOL,LM,20,21,0,57.91258899,-0.4718419,11.35857902,37.51643424,67.91757078,2020
BOL,LM,21,22,0,57.0117014,-0.4784584,12.02318117,47.66708432,62.84883823,2021
BOL,LM,22,23,0,56.19534865,-0.4335715,12.25621548,57.52493358,62.9475276,2022
BOL,LM,23,24,0,55.50373717,-0.4093864,11.8359231,49.60832556,60.22197084,2023
BOL,LM,24,25,0,54.86597814,-0.6104172,13.06615006,46.97787161,59.24277947,2024
BOL,LM,25,26,0,54.86597814,-0.6104172,13.06615006,46.97787161,51.75242721,2025
BOL,LM,26,27,0,54.86597814,-0.6104172,13.06615006,46.97787161,51.75242721,2026
BRA,UM,0,1,0,53.93203413,-0.161961,13.13465959,22.63976136,31.14098578,2000
BRA,UM,1,2,0,52.81830173,-0.10780435,13.08953794,26.93628502,29.00403802,2001
BRA,LM,0,1,0,51.75324971,-0.0536477,12.35696267,27.61835741,29.64514194,2002
BRA,LM,1,2,0,50.75000139,-0.1177712,14.45076456,28.14038472,27.68566994,2003
BRA,LM,2,3,0,49.83206027,-0.2171344,15.09953016,29.67825248,29.37277026,2004
BRA,LM,3,4,1,49.01296994,-0.3449277,14.73828114,27.08679521,31.83978415,2005
BRA,UM,0,1,0,48.26847113,-0.378799,14.10894587,26.04169989,35.42516668,2006
BRA,UM,1,2,0,47.58261245,-0.3870143,14.15426481,25.29261138,40.69093794,2007
BRA,UM,2,3,0,46.92959227,-0.1188332,13.9551769,27.25756942,45.782256,2008
BRA,UM,3,4,0,46.30616746,-0.0252665,13.05946215,22.10597561,47.49428985,2009
BRA,UM,4,5,0,45.71872567,-0.0076855,12.72185961,22.77217811,52.76465763,2010
BRA,UM,5,6,0,45.16099944,-0.0357455,11.78379767,23.93440518,58.07849111,2011
BRA,UM,6,7,0,44.64290094,-0.0055523,10.67594231,25.11427361,62.5192932,2012
BRA,UM,7,8,0,44.17511735,0.1384625,10.47961229,25.78595733,64.23057383,2013
BRA,UM,8,9,0,43.81837033,-0.0203333,10.3370974,24.68540581,66.02851039,2014
BRA,UM,9,10,0,43.59359344,-0.1018264,10.52093746,26.95362594,66.82970065,2015
BRA,UM,10,11,0,43.43981091,-0.1005395,10.78645111,24.53368208,62.19400696,2016
BRA,UM,11,12,0,43.37133009,-0.1049895,10.72149801,24.31973437,59.4843093,2017
BRA,UM,12,13,0,43.43165223,-0.2064206,10.52845738,28.87620338,60.21834794,2018
BRA,UM,13,14,0,43.5397483,0.0428329,10.33250053,28.89025787,62.79050508,2019
BRA,UM,14,15,0,43.58606703,-0.0873995,10.69293157,32.30207854,68.69615485,2020
BRA,UM,15,16,0,43.64046984,-0.0686134,11.90437301,37.65633076,68.80522468,2021
BRA,UM,16,17,0,43.79026299,-0.2352194,13.07408163,38.81606598,70.60609738,2022
BRA,UM,17,18,0,44.02909476,-0.2666224,13.25316362,33.66622983,71.07554055,2023
BRA,UM,18,19,0,44.32997639,-0.224003,12.11080652,35.58452394,75.63087309,2024
BRA,UM,19,20,0,44.32997639,-0.224003,11.77226328,35.58452394,75.10299273,2025
BRA,UM,20,21,0,44.32997639,-0.224003,11.77226328,35.58452394,75.10299273,2026
BTN,LM,0,1,0,59.09131874,0.1891631,7.058428398,108.1577949,20.38456184,2006
BTN,LM,1,2,0,57.32371119,0.2046584,7.560223922,106.9290224,22.30783671,2007
BTN,LM,2,3,0,55.63338284,0.2599671,7.799965193,101.9542357,28.61546792,2008
BTN,LM,3,4,0,54.10461101,0.4132294,7.577621438,101.5594116,30.80098577,2009
BTN,LM,4,5,0,52.75716724,0.4330688,7.877360417,105.0106667,38.45892203,2010
BTN,LM,5,6,0,51.58891446,0.4711814,7.428699324,102.7956002,43.08341596,2011
BTN,LM,6,7,0,50.62304707,0.5172017,7.959029223,94.04502715,42.25003904,2012
BTN,LM,7,8,0,49.83617192,0.6398365,7.501879556,95.05253828,42.2246323,2013
BTN,LM,8,9,0,49.1110962,0.4198133,7.408986194,87.9342562,41.08529995,2014
BTN,LM,9,10,0,48.34136512,0.3649184,7.311660633,89.63916046,42.52914215,2015
